time_ns,avg_smoothed_helix
0.452,0.20615384615384622
0.453,0.20615384615384622
0.454,0.2076923076923077
0.455,0.20538461538461544
0.456,0.20461538461538464
0.457,0.20461538461538464
0.458,0.2030769230769231
0.459,0.20230769230769236
0.46,0.20000000000000004
0.461,0.20000000000000004
0.462,0.19692307692307695
0.463,0.19615384615384618
0.464,0.20384615384615387
0.465,0.20384615384615387
0.466,0.20384615384615387
0.467,0.20153846153846158
0.468,0.21076923076923082
0.469,0.21076923076923082
0.47,0.20846153846153853
0.471,0.21384615384615388
0.472,0.2223076923076924
0.473,0.22076923076923083
0.474,0.21923076923076928
0.475,0.21923076923076928
0.476,0.22461538461538472
0.477,0.226923076923077
0.478,0.226923076923077
0.479,0.226923076923077
0.48,0.22846153846153855
0.481,0.23000000000000007
0.482,0.2284615384615385
0.483,0.2292307692307693
0.484,0.23000000000000007
0.485,0.2338461538461539
0.486,0.23769230769230779
0.487,0.24153846153846162
0.488,0.23461538461538467
0.489,0.2430769230769231
0.49,0.24692307692307697
0.491,0.24615384615384622
0.492,0.2407692307692308
0.493,0.24923076923076928
0.494,0.25307692307692314
0.495,0.25615384615384623
0.496,0.2569230769230769
0.497,0.25846153846153846
0.498,0.26230769230769235
0.499,0.26692307692307693
0.5,0.2738461538461539
0.501,0.2753846153846154
0.502,0.2823076923076923
0.503,0.28461538461538466
0.504,0.2792307692307693
0.505,0.2784615384615385
0.506,0.27999999999999997
0.507,0.2815384615384615
0.508,0.2792307692307693
0.509,0.27
0.51,0.26769230769230773
0.511,0.26538461538461544
0.512,0.2661538461538462
0.513,0.2607692307692308
0.514,0.2584615384615385
0.515,0.2569230769230769
0.516,0.25076923076923074
0.517,0.24384615384615388
0.518,0.24000000000000005
0.519,0.2407692307692308
0.52,0.23769230769230773
0.521,0.23230769230769238
0.522,0.2292307692307693
0.523,0.2261538461538462
0.524,0.22461538461538466
0.525,0.2238461538461539
0.526,0.22230769230769232
0.527,0.22076923076923083
0.528,0.22307692307692312
0.529,0.22076923076923077
0.53,0.22307692307692312
0.531,0.2284615384615385
0.532,0.22923076923076927
0.533,0.22846153846153855
0.534,0.2292307692307693
0.535,0.23230769230769238
0.536,0.23230769230769238
0.537,0.23769230769230773
0.538,0.24384615384615388
0.539,0.24384615384615388
0.54,0.23615384615384621
0.541,0.24230769230769234
0.542,0.24692307692307697
0.543,0.24461538461538468
0.544,0.24692307692307697
0.545,0.2430769230769231
0.546,0.2430769230769231
0.547,0.2438461538461539
0.548,0.24153846153846154
0.549,0.24461538461538462
0.55,0.24307692307692313
0.551,0.23615384615384621
0.552,0.2338461538461539
0.553,0.2338461538461539
0.554,0.23153846153846155
0.555,0.2292307692307693
0.556,0.23000000000000007
0.557,0.22538461538461546
0.558,0.21923076923076928
0.559,0.21461538461538465
0.56,0.21923076923076926
0.561,0.2130769230769231
0.562,0.20538461538461542
0.563,0.20538461538461542
0.564,0.20153846153846158
0.565,0.2030769230769231
0.566,0.19846153846153852
0.567,0.19153846153846157
0.568,0.19000000000000003
0.569,0.1930769230769231
0.57,0.19076923076923083
0.571,0.1946153846153847
0.572,0.19230769230769237
0.573,0.19000000000000006
0.574,0.19000000000000006
0.575,0.18769230769230777
0.576,0.18769230769230777
0.577,0.1915384615384616
0.578,0.1915384615384616
0.579,0.20000000000000004
0.58,0.2030769230769231
0.581,0.20307692307692315
0.582,0.20384615384615393
0.583,0.206923076923077
0.584,0.21153846153846162
0.585,0.21384615384615394
0.586,0.2215384615384616
0.587,0.23076923076923084
0.588,0.23307692307692313
0.589,0.23000000000000007
0.59,0.23615384615384621
0.591,0.23230769230769238
0.592,0.23000000000000007
0.593,0.2338461538461539
0.594,0.23769230769230779
0.595,0.2423076923076924
0.596,0.24615384615384622
0.597,0.24615384615384625
0.598,0.24384615384615388
0.599,0.2384615384615385
0.6,0.23923076923076927
0.601,0.24769230769230774
0.602,0.25000000000000006
0.603,0.2515384615384616
0.604,0.2553846153846155
0.605,0.2615384615384616
0.606,0.25615384615384623
0.607,0.25384615384615394
0.608,0.2546153846153847
0.609,0.25923076923076926
0.61,0.25307692307692314
0.611,0.2576923076923078
0.612,0.26384615384615395
0.613,0.26230769230769235
0.614,0.2584615384615385
0.615,0.25538461538461543
0.616,0.24923076923076928
0.617,0.2430769230769231
0.618,0.2430769230769231
0.619,0.23769230769230773
0.62,0.23230769230769233
0.621,0.22153846153846155
0.622,0.22230769230769232
0.623,0.22076923076923077
0.624,0.21230769230769236
0.625,0.20384615384615393
0.626,0.20538461538461544
0.627,0.2007692307692308
0.628,0.20307692307692315
0.629,0.20384615384615387
0.63,0.206923076923077
0.631,0.20230769230769236
0.632,0.19153846153846157
0.633,0.19153846153846157
0.634,0.18692307692307697
0.635,0.18538461538461543
0.636,0.1830769230769231
0.637,0.1876923076923077
0.638,0.19692307692307698
0.639,0.19923076923076927
0.64,0.20692307692307693
0.641,0.21076923076923082
0.642,0.20769230769230776
0.643,0.2061538461538462
0.644,0.21461538461538465
0.645,0.21923076923076926
0.646,0.22000000000000003
0.647,0.21923076923076926
0.648,0.21846153846153848
0.649,0.2176923076923077
0.65,0.21461538461538465
0.651,0.2176923076923077
0.652,0.22461538461538466
0.653,0.22230769230769237
0.654,0.22923076923076927
0.655,0.23230769230769233
0.656,0.24153846153846162
0.657,0.23923076923076927
0.658,0.23230769230769238
0.659,0.23692307692307696
0.66,0.23076923076923084
0.661,0.2338461538461539
0.662,0.24076923076923085
0.663,0.24769230769230774
0.664,0.24769230769230774
0.665,0.24769230769230774
0.666,0.24846153846153857
0.667,0.2576923076923078
0.668,0.2615384615384616
0.669,0.2607692307692308
0.67,0.2692307692307693
0.671,0.2707692307692308
0.672,0.2707692307692308
0.673,0.27538461538461545
0.674,0.2730769230769231
0.675,0.2700000000000001
0.676,0.26769230769230773
0.677,0.26769230769230773
0.678,0.26769230769230773
0.679,0.26769230769230773
0.68,0.27230769230769236
0.681,0.27615384615384625
0.682,0.27615384615384625
0.683,0.2746153846153847
0.684,0.2730769230769231
0.685,0.2730769230769231
0.686,0.27538461538461545
0.687,0.27615384615384625
0.688,0.2776923076923078
0.689,0.27846153846153854
0.69,0.2746153846153847
0.691,0.2746153846153847
0.692,0.2815384615384616
0.693,0.2838461538461539
0.694,0.29076923076923084
0.695,0.29846153846153856
0.696,0.30076923076923084
0.697,0.30769230769230776
0.698,0.31230769230769234
0.699,0.31230769230769234
0.7,0.31307692307692314
0.701,0.3115384615384616
0.702,0.3115384615384616
0.703,0.31230769230769234
0.704,0.31000000000000005
0.705,0.3084615384615385
0.706,0.3092307692307693
0.707,0.3046153846153847
0.708,0.30230769230769244
0.709,0.2976923076923078
0.71,0.2976923076923078
0.711,0.2976923076923078
0.712,0.30076923076923084
0.713,0.30153846153846164
0.714,0.3023076923076924
0.715,0.3023076923076924
0.716,0.3053846153846155
0.717,0.3100000000000001
0.718,0.31307692307692314
0.719,0.3161538461538463
0.72,0.31769230769230783
0.721,0.32076923076923086
0.722,0.32307692307692315
0.723,0.3223076923076924
0.724,0.3246153846153847
0.725,0.3284615384615385
0.726,0.3253846153846155
0.727,0.32384615384615395
0.728,0.32307692307692315
0.729,0.3307692307692308
0.73,0.3307692307692308
0.731,0.3307692307692308
0.732,0.33000000000000007
0.733,0.3307692307692308
0.734,0.3315384615384616
0.735,0.3300000000000001
0.736,0.3292307692307693
0.737,0.33000000000000007
0.738,0.3346153846153847
0.739,0.326923076923077
0.74,0.3261538461538462
0.741,0.32307692307692315
0.742,0.3207692307692308
0.743,0.32230769230769235
0.744,0.32384615384615395
0.745,0.3253846153846155
0.746,0.3276923076923078
0.747,0.3292307692307693
0.748,0.3284615384615385
0.749,0.3276923076923078
0.75,0.33153846153846167
0.751,0.33153846153846167
0.752,0.326923076923077
0.753,0.3253846153846155
0.754,0.316923076923077
0.755,0.3153846153846155
0.756,0.31615384615384623
0.757,0.3107692307692308
0.758,0.3061538461538462
0.759,0.31307692307692314
0.76,0.31153846153846165
0.761,0.31153846153846165
0.762,0.30692307692307697
0.763,0.30692307692307697
0.764,0.30692307692307697
0.765,0.3061538461538462
0.766,0.2992307692307693
0.767,0.30230769230769233
0.768,0.30307692307692313
0.769,0.29846153846153856
0.77,0.2946153846153847
0.771,0.296923076923077
0.772,0.29461538461538467
0.773,0.2923076923076924
0.774,0.29615384615384627
0.775,0.2946153846153847
0.776,0.28692307692307695
0.777,0.27538461538461545
0.778,0.27230769230769236
0.779,0.2700000000000001
0.78,0.2700000000000001
0.781,0.266923076923077
0.782,0.26846153846153853
0.783,0.2692307692307693
0.784,0.26461538461538464
0.785,0.26384615384615395
0.786,0.26384615384615395
0.787,0.2646153846153847
0.788,0.2623076923076924
0.789,0.266923076923077
0.79,0.2692307692307693
0.791,0.266923076923077
0.792,0.2692307692307693
0.793,0.27307692307692316
0.794,0.2746153846153847
0.795,0.2723076923076924
0.796,0.2723076923076924
0.797,0.2746153846153847
0.798,0.27000000000000013
0.799,0.2723076923076924
0.8,0.2676923076923078
0.801,0.2615384615384616
0.802,0.2530769230769231
0.803,0.24461538461538468
0.804,0.24615384615384622
0.805,0.2430769230769231
0.806,0.24615384615384617
0.807,0.23769230769230779
0.808,0.23769230769230779
0.809,0.23769230769230779
0.81,0.23769230769230779
0.811,0.24000000000000007
0.812,0.23461538461538473
0.813,0.23076923076923084
0.814,0.22538461538461543
0.815,0.2315384615384616
0.816,0.23461538461538467
0.817,0.23461538461538467
0.818,0.24000000000000005
0.819,0.24000000000000005
0.82,0.24692307692307702
0.821,0.25615384615384623
0.822,0.2676923076923078
0.823,0.2692307692307693
0.824,0.2707692307692308
0.825,0.2692307692307693
0.826,0.2707692307692309
0.827,0.276923076923077
0.828,0.2676923076923078
0.829,0.2630769230769231
0.83,0.2607692307692308
0.831,0.2538461538461539
0.832,0.2615384615384616
0.833,0.2615384615384616
0.834,0.2584615384615386
0.835,0.24692307692307694
0.836,0.24846153846153846
0.837,0.2576923076923078
0.838,0.2546153846153847
0.839,0.256923076923077
0.84,0.256923076923077
0.841,0.2546153846153847
0.842,0.25230769230769234
0.843,0.25923076923076926
0.844,0.25923076923076926
0.845,0.2638461538461539
0.846,0.2638461538461539
0.847,0.26692307692307693
0.848,0.2830769230769231
0.849,0.28769230769230775
0.85,0.29000000000000004
0.851,0.29692307692307696
0.852,0.29538461538461547
0.853,0.29538461538461547
0.854,0.3053846153846155
0.855,0.3123076923076924
0.856,0.3123076923076924
0.857,0.31230769230769234
0.858,0.3223076923076924
0.859,0.31307692307692314
0.86,0.3153846153846155
0.861,0.32230769230769235
0.862,0.3292307692307693
0.863,0.326923076923077
0.864,0.3246153846153847
0.865,0.3292307692307693
0.866,0.3323076923076924
0.867,0.33000000000000007
0.868,0.32307692307692315
0.869,0.3207692307692308
0.87,0.316923076923077
0.871,0.3146153846153847
0.872,0.31615384615384623
0.873,0.32076923076923086
0.874,0.32307692307692315
0.875,0.3284615384615386
0.876,0.3284615384615385
0.877,0.3292307692307693
0.878,0.32461538461538464
0.879,0.33384615384615396
0.88,0.3292307692307693
0.881,0.32692307692307704
0.882,0.32230769230769246
0.883,0.3223076923076924
0.884,0.3246153846153847
0.885,0.3223076923076924
0.886,0.32384615384615395
0.887,0.3192307692307693
0.888,0.32153846153846166
0.889,0.32384615384615395
0.89,0.3253846153846155
0.891,0.3253846153846155
0.892,0.3253846153846155
0.893,0.3184615384615386
0.894,0.3161538461538463
0.895,0.31538461538461543
0.896,0.3153846153846155
0.897,0.31692307692307703
0.898,0.31692307692307703
0.899,0.31692307692307703
0.9,0.32076923076923086
0.901,0.32076923076923086
0.902,0.32307692307692315
0.903,0.3253846153846155
0.904,0.32307692307692315
0.905,0.32307692307692315
0.906,0.32307692307692315
0.907,0.3323076923076924
0.908,0.33615384615384625
0.909,0.33846153846153854
0.91,0.34307692307692317
0.911,0.34769230769230774
0.912,0.3523076923076924
0.913,0.3546153846153847
0.914,0.3523076923076924
0.915,0.356923076923077
0.916,0.35461538461538467
0.917,0.356923076923077
0.918,0.3538461538461539
0.919,0.3538461538461539
0.92,0.356923076923077
0.921,0.356923076923077
0.922,0.356923076923077
0.923,0.35461538461538467
0.924,0.3546153846153848
0.925,0.35230769230769243
0.926,0.3546153846153848
0.927,0.3553846153846155
0.928,0.3561538461538463
0.929,0.3584615384615386
0.93,0.3607692307692309
0.931,0.363846153846154
0.932,0.35846153846153855
0.933,0.3630769230769232
0.934,0.3653846153846155
0.935,0.3653846153846155
0.936,0.37230769230769245
0.937,0.3676923076923078
0.938,0.37461538461538474
0.939,0.3730769230769232
0.94,0.36846153846153856
0.941,0.3661538461538463
0.942,0.36846153846153856
0.943,0.3730769230769232
0.944,0.3753846153846155
0.945,0.37769230769230777
0.946,0.3684615384615385
0.947,0.36076923076923084
0.948,0.36076923076923084
0.949,0.3561538461538462
0.95,0.35153846153846163
0.951,0.3438461538461539
0.952,0.346923076923077
0.953,0.3423076923076924
0.954,0.34461538461538466
0.955,0.3400000000000001
0.956,0.34230769230769237
0.957,0.346923076923077
0.958,0.346923076923077
0.959,0.3500000000000001
0.96,0.3530769230769232
0.961,0.3576923076923078
0.962,0.3576923076923078
0.963,0.3553846153846155
0.964,0.35769230769230775
0.965,0.35769230769230775
0.966,0.3600000000000001
0.967,0.36461538461538473
0.968,0.36230769230769244
0.969,0.3623076923076924
0.97,0.36230769230769244
0.971,0.35769230769230775
0.972,0.35538461538461547
0.973,0.36384615384615393
0.974,0.36384615384615393
0.975,0.3661538461538462
0.976,0.36384615384615393
0.977,0.3653846153846155
0.978,0.3630769230769232
0.979,0.36153846153846164
0.98,0.36076923076923084
0.981,0.35846153846153855
0.982,0.35615384615384627
0.983,0.35615384615384627
0.984,0.35615384615384627
0.985,0.35615384615384627
0.986,0.36076923076923084
0.987,0.3630769230769232
0.988,0.3630769230769232
0.989,0.3653846153846155
0.99,0.37076923076923085
0.991,0.3800000000000001
0.992,0.38538461538461555
0.993,0.38153846153846166
0.994,0.38153846153846166
0.995,0.38538461538461555
0.996,0.38538461538461555
0.997,0.38538461538461555
0.998,0.38538461538461555
0.999,0.38461538461538475
1.0,0.3884615384615386
1.001,0.39076923076923087
1.002,0.39076923076923087
1.003,0.39076923076923087
1.004,0.39461538461538476
1.005,0.39461538461538476
1.006,0.3984615384615386
1.007,0.4000000000000002
1.008,0.403846153846154
1.009,0.4030769230769232
1.01,0.4015384615384616
1.011,0.4015384615384616
1.012,0.39846153846153853
1.013,0.4000000000000001
1.014,0.4000000000000001
1.015,0.3961538461538462
1.016,0.3915384615384616
1.017,0.3876923076923078
1.018,0.39000000000000007
1.019,0.39307692307692316
1.02,0.3876923076923078
1.021,0.3853846153846155
1.022,0.3853846153846155
1.023,0.3846153846153847
1.024,0.3846153846153847
1.025,0.38615384615384624
1.026,0.38153846153846166
1.027,0.3730769230769232
1.028,0.366923076923077
1.029,0.3661538461538463
1.03,0.363846153846154
1.031,0.3630769230769232
1.032,0.366923076923077
1.033,0.36923076923076936
1.034,0.3730769230769232
1.035,0.3746153846153847
1.036,0.3784615384615385
1.037,0.38230769230769235
1.038,0.38230769230769235
1.039,0.3838461538461539
1.04,0.3846153846153847
1.041,0.3823076923076924
1.042,0.38384615384615395
1.043,0.38384615384615395
1.044,0.3800000000000001
1.045,0.3800000000000001
1.046,0.3846153846153847
1.047,0.3846153846153847
1.048,0.37769230769230777
1.049,0.3723076923076924
1.05,0.3661538461538463
1.051,0.3646153846153847
1.052,0.36076923076923084
1.053,0.356923076923077
1.054,0.3530769230769232
1.055,0.35153846153846163
1.056,0.3523076923076924
1.057,0.34615384615384626
1.058,0.34384615384615397
1.059,0.34000000000000014
1.06,0.336923076923077
1.061,0.3346153846153847
1.062,0.3284615384615386
1.063,0.3246153846153847
1.064,0.3223076923076924
1.065,0.3192307692307693
1.066,0.31307692307692314
1.067,0.31769230769230783
1.068,0.326923076923077
1.069,0.333846153846154
1.07,0.3384615384615386
1.071,0.3407692307692309
1.072,0.3407692307692309
1.073,0.3361538461538463
1.074,0.3315384615384616
1.075,0.3315384615384616
1.076,0.3315384615384616
1.077,0.3315384615384616
